id;session_id;multiplier;win_15;win_20;avg_15;avg_20;ev_15;ev_20;signal;ev_15_2.0;ev_20_2.0;;
1657;AUTO;1.78;0;0;0
1658;AUTO;9.13;0;0;0
1659;AUTO;1.62;0;0;0
1660;AUTO;1.28;0;0;0
1661;AUTO;1;0;0;0
1662;AUTO;2.01;0;0;0
1663;AUTO;1.06;0;0;0
1664;AUTO;1.26;0;0;0
1665;AUTO;1.88;0;0;0
1666;AUTO;1.1;0;0;0
1667;AUTO;1.12;0;0;0
1668;AUTO;1.1;0;0;0
1669;AUTO;1.24;0;0;0
1670;AUTO;9.13;0;0;0
1671;AUTO;4.69;0;0;0
1672;AUTO;1.03;0;0;0
1673;AUTO;1.7;0;0;0
1674;AUTO;1.79;0;0;0
1675;AUTO;5.19;0;0;0
1676;AUTO;1.08;0;0;0
1677;AUTO;2.22;0;0;0
1678;AUTO;2.32;0;0;0
1679;AUTO;6.02;0;0;0
1680;AUTO;1.71;0;0;0
1681;AUTO;30.51;0;0;0
1682;AUTO;1.1;0;0;0
1683;AUTO;1.28;0;0;0
1684;AUTO;1.04;0;0;0
1685;AUTO;2.54;0;0;0
1686;AUTO;1.09;0;0;0
1687;AUTO;1.16;0;0;0
1688;AUTO;1.21;0;0;0
1689;AUTO;1.28;0;0;0
1690;AUTO;2.22;0;0;0
1691;AUTO;1.7;0;0;0
1692;AUTO;4.99;0;0;0
1693;AUTO;5732.23;0;0;0
1694;AUTO;1.49;0;0;0
1695;AUTO;1.28;0;0;0
1696;AUTO;1.07;0;0;0
1697;AUTO;1;0;0;0
1698;AUTO;1.36;0;0;0
1699;AUTO;1;0;0;0
1700;AUTO;2.28;0;0;0
1701;AUTO;1.71;0;0;0
1702;AUTO;5.42;0;0;0
1703;AUTO;1.29;0;0;0
1704;AUTO;1.54;0;0;0
1705;AUTO;1.33;0;0;0
1706;AUTO;1.02;0;0;0
1707;AUTO;1.19;0;0;0
1708;AUTO;1.49;0;0;0
1709;AUTO;7.34;0;0;0
1710;AUTO;3.4;0;0;0
1711;AUTO;1.87;0;0;0
1712;AUTO;5.39;0;0;0
1713;AUTO;1.34;0;0;0
1714;AUTO;2.34;0;0;0
1715;AUTO;1.18;0;0;0
1716;AUTO;1.45;0;0;0
1717;AUTO;1;0;0;0
1718;AUTO;1.09;0;0;0
1719;AUTO;6.7;0;0;0
1720;AUTO;1.27;0;0;0
1721;AUTO;1.07;0;0;0
1722;AUTO;5.65;0;0;0
1723;AUTO;1.01;0;0;0
1724;AUTO;3.7;0;0;0
1725;AUTO;2.99;0;0;0
1726;AUTO;1.79;0;0;0
1727;AUTO;1.12;0;0;0
1728;AUTO;14.61;0;0;0
1729;AUTO;1.1;0;0;0
1730;AUTO;38.43;0;0;0
1731;AUTO;1.05;0;0;0
1732;AUTO;1.03;0;0;0
1733;AUTO;62.19;0;0;0
1734;AUTO;5.16;0;0;0
1735;AUTO;13.83;0;0;0
1736;AUTO;8.15;0;0;0
1737;AUTO;1.59;0;0;0
1738;AUTO;1.48;0;0;0
1739;AUTO;2.25;0;0;0
1740;AUTO;2.91;0;0;0
1741;AUTO;1.71;0;0;0
1742;AUTO;51.69;0;0;0
1743;AUTO;33.36;0;0;0
1744;AUTO;1.86;0;0;0
1745;AUTO;1.7;0;0;0
1746;AUTO;2.94;0;0;0
1747;AUTO;19.01;0;0;0
1748;AUTO;1.57;0;0;0
1749;AUTO;1.56;0;0;0
1750;AUTO;57.72;0;0;0
1751;AUTO;1.19;0;0;0
1752;AUTO;1.22;0;0;0
1753;AUTO;5.83;0;0;0
1754;AUTO;2.17;0;0;0
1755;AUTO;1.17;0;0;0
1756;AUTO;1.05;0;0;0
1757;AUTO;2.62;0;0;0
1758;AUTO;1.13;0;0;0
1759;AUTO;1;0;0;0
1760;AUTO;2.32;0;0;0
1761;AUTO;3.42;0;0;0
1762;AUTO;1.93;0;0;0
1763;AUTO;8.7;0;0;0
1764;AUTO;2.31;0;0;0
1765;AUTO;2.49;0;0;0
1766;AUTO;1.9;0;0;0
1767;AUTO;2.05;0;0;0
1768;AUTO;1.74;0;0;0
1769;AUTO;1.91;0;0;0
1770;AUTO;1.2;0;0;0
1771;AUTO;2.32;0;0;0
1772;AUTO;2.04;0;0;0
1773;AUTO;23.57;0;0;0
1774;AUTO;1.02;0;0;0
1775;AUTO;1;0;0;0
1776;AUTO;1.95;0;0;0
1777;AUTO;2.77;0;0;0
1778;AUTO;1.52;0;0;0
1779;AUTO;1.34;0;0;0
1780;AUTO;1.66;0;0;0
1781;AUTO;1.53;0;0;0
1782;AUTO;8.28;0;0;0
1783;AUTO;2.06;0;0;0
1784;AUTO;5.38;0;0;0
1785;AUTO;1.3;0;0;0
1786;AUTO;7.52;0;0;0
1787;AUTO;12.52;0;0;0
1788;AUTO;1.4;0;0;0
1789;AUTO;2.75;0;0;0
1790;AUTO;1.27;0;0;0
1791;AUTO;2.59;0;0;0
1792;AUTO;1.31;0;0;0
1793;AUTO;33.8;0;0;0
1794;AUTO;2.27;0;0;0
1795;AUTO;4.75;0;0;0
1796;AUTO;1.58;0;0;0
1797;AUTO;13.53;0;0;0
1798;AUTO;1.1;0;0;0
1799;AUTO;1.58;0;0;0
1800;AUTO;1.02;0;0;0
1801;AUTO;86.01;0;0;0
1802;AUTO;8.06;0;0;0
1803;AUTO;2.08;0;0;0
1804;AUTO;1.22;0;0;0
1805;AUTO;1.35;0;0;0
1806;AUTO;2.89;0;0;0
1807;AUTO;1.84;0;0;0
1808;AUTO;3.32;0;0;0
1809;AUTO;1.69;0;0;0
1810;AUTO;3757.05;0;0;0
1811;AUTO;1.24;0;0;0
1812;AUTO;2.61;0;0;0
1813;AUTO;1.45;0;0;0
1814;AUTO;1.5;0;0;0
1815;AUTO;1.12;0;0;0
1816;AUTO;3.91;0;0;0
1817;AUTO;6.73;0;0;0
1818;AUTO;3.22;0;0;0
1819;AUTO;1.11;0;0;0
1820;AUTO;6.73;0;0;0
1821;AUTO;1.35;0;0;0
1822;AUTO;244.24;0;0;0
1823;AUTO;3.16;0;0;0
1824;AUTO;3.93;0;0;0
1825;AUTO;1.02;0;0;0
1826;AUTO;1.3;0;0;0
1827;AUTO;2.17;0;0;0
1828;AUTO;2.84;0;0;0
1829;AUTO;1.08;0;0;0
1830;AUTO;1;0;0;0
1831;AUTO;19.19;0;0;0
1832;AUTO;165.05;0;0;0
1833;AUTO;1.1;0;0;0
1834;AUTO;1;0;0;0
1835;AUTO;1.64;0;0;0
1836;AUTO;8.09;0;0;0
1837;AUTO;1.26;0;0;0
1838;AUTO;1.17;0;0;0
1839;AUTO;1.08;0;0;0
1840;AUTO;1.77;0;0;0
1841;AUTO;2.96;0;0;0
1842;AUTO;3.24;0;0;0
1843;AUTO;1.01;0;0;0
1844;AUTO;1.94;0;0;0
1845;AUTO;4.66;0;0;0
1846;AUTO;25.42;0;0;0
1847;AUTO;1.71;0;0;0
1848;AUTO;1.21;0;0;0
1849;AUTO;1.27;0;0;0
1850;AUTO;1.12;0;0;0
1851;AUTO;2.47;0;0;0
1852;AUTO;1.01;0;0;0
1853;AUTO;1;0;0;0
1854;AUTO;3.26;0;0;0
1855;AUTO;2.16;0;0;0
1856;AUTO;1.19;0;0;0
1857;AUTO;1.19;0;0;0
1858;AUTO;1.11;0;0;0
1859;AUTO;11.81;0;0;0
1860;AUTO;1.05;0;0;0
1861;AUTO;1.93;0;0;0
1862;AUTO;1.48;0;0;0
1863;AUTO;2.8;0;0;0
1864;AUTO;2.52;0;0;0
1865;AUTO;1.62;0;0;0
1866;AUTO;1.41;0;0;0
1867;AUTO;1.27;0;0;0
1868;AUTO;1.69;0;0;0
1869;AUTO;3.01;0;0;0
1870;AUTO;3.99;0;0;0
1871;AUTO;6.99;0;0;0
1872;AUTO;1.83;0;0;0
1873;AUTO;1.29;0;0;0
1874;AUTO;1.77;0;0;0
1875;AUTO;1.91;0;0;0
1876;AUTO;1.68;0;0;0
1877;AUTO;2.15;0;0;0
1878;AUTO;1.32;0;0;0
1879;AUTO;5.08;0;0;0
1880;AUTO;1.19;0;0;0
1881;AUTO;3.03;0;0;0
1882;AUTO;7.68;0;0;0
1883;AUTO;4.03;0;0;0
1884;AUTO;2.95;0;0;0
1885;AUTO;1.34;0;0;0
1886;AUTO;2.31;0;0;0
1887;AUTO;1.51;0;0;0
1888;AUTO;9.32;0;0;0
1889;AUTO;3.59;0;0;0
1890;AUTO;163.23;0;0;0
1891;AUTO;1.84;0;0;0
1892;AUTO;2.68;0;0;0
1893;AUTO;4.49;0;0;0
1894;AUTO;32.85;0;0;0
1895;AUTO;1.31;0;0;0
1896;AUTO;2.63;0;0;0
1897;AUTO;6.27;0;0;0
1898;AUTO;1.46;0;0;0
1899;AUTO;2.32;0;0;0
1900;AUTO;2.01;0;0;0
1901;AUTO;3.28;0;0;0
1902;AUTO;1.41;0;0;0
1903;AUTO;1.33;0;0;0
1904;AUTO;3.32;0;0;0
1905;AUTO;2.81;0;0;0
1906;AUTO;8.94;0;0;0
1907;AUTO;1;0;0;0
1908;AUTO;2.08;0;0;0
1909;AUTO;4.81;0;0;0
1910;AUTO;2.05;0;0;0
1911;AUTO;4.32;0;0;0
1912;AUTO;3.11;0;0;0
1913;AUTO;1.07;0;0;0
1914;AUTO;1;0;0;0
1915;AUTO;1.89;0;0;0
1916;AUTO;1.25;0;0;0
1917;AUTO;1.11;0;0;0
1918;AUTO;16.29;0;0;0
1919;AUTO;4.67;0;0;0
1920;AUTO;1.56;0;0;0
1921;AUTO;3.12;0;0;0
1922;AUTO;1.3;0;0;0
1923;AUTO;1.35;0;0;0
1924;AUTO;1.38;0;0;0
1925;AUTO;2.42;0;0;0
1926;AUTO;1.01;0;0;0
1927;AUTO;1.06;0;0;0
1928;AUTO;1.31;0;0;0
1929;AUTO;1.32;0;0;0
1930;AUTO;4.12;0;0;0
1931;AUTO;1.76;0;0;0
1932;AUTO;1.66;0;0;0
1933;AUTO;1.65;0;0;0
1934;AUTO;1.27;0;0;0
1935;AUTO;1.89;0;0;0
1936;AUTO;3.43;0;0;0
1937;AUTO;3.12;0;0;0
1938;AUTO;2.02;0;0;0
1939;AUTO;1.89;0;0;0
1940;AUTO;2.51;0;0;0
1941;AUTO;2.08;0;0;0
1942;AUTO;4.48;0;0;0
1943;AUTO;1.5;0;0;0
1944;AUTO;5.81;0;0;0
1945;AUTO;1.4;0;0;0
1946;AUTO;1.03;0;0;0
1947;AUTO;1.78;0;0;0
1948;AUTO;27.91;0;0;0
1949;AUTO;3.89;0;0;0
1950;AUTO;1.5;0;0;0
1951;AUTO;247.22;0;0;0
1952;AUTO;3.96;0;0;0
1953;AUTO;9.61;0;0;0
1954;AUTO;1.77;0;0;0
1955;AUTO;1.1;0;0;0
1956;AUTO;6.52;0;0;0
1957;AUTO;1.97;0;0;0
1958;AUTO;1.09;0;0;0
1959;AUTO;1.44;0;0;0
1960;AUTO;152.6;0;0;0
1961;AUTO;2.36;0;0;0
1962;AUTO;4.11;0;0;0
1963;AUTO;1.28;0;0;0
1964;AUTO;1;0;0;0
1965;AUTO;3.66;0;0;0
1966;AUTO;1.98;0;0;0
1967;AUTO;2.54;0;0;0
1968;AUTO;25.32;0;0;0
1969;AUTO;4.09;0;0;0
1970;AUTO;8.21;0;0;0
1971;AUTO;18.99;0;0;0
1972;AUTO;14.37;0;0;0
1973;AUTO;1.52;0;0;0
1974;AUTO;5.14;0;0;0
1975;AUTO;3.61;0;0;0
1976;AUTO;3.69;0;0;0
1977;AUTO;1.08;0;0;0
1978;AUTO;4.15;0;0;0
1979;AUTO;13.31;0;0;0
1980;AUTO;2.26;0;0;0
1981;AUTO;2.13;0;0;0
1982;AUTO;1.36;0;0;0
1983;AUTO;2.95;0;0;0
1984;AUTO;8.36;0;0;0
1985;AUTO;1.46;0;0;0
1986;AUTO;6213.72;0;0;0
1987;AUTO;3.96;0;0;0
1988;AUTO;4.88;0;0;0
1989;AUTO;1.53;0;0;0
1990;AUTO;1;0;0;0
1991;AUTO;1.19;0;0;0
1992;AUTO;7.53;0;0;0
1993;AUTO;1.71;0;0;0
1994;AUTO;2.58;0;0;0
1995;AUTO;1.13;0;0;0
1996;AUTO;1.96;0;0;0
1997;AUTO;1.18;0;0;0
1998;AUTO;14.14;0;0;0
1999;AUTO;2.1;0;0;0
2000;AUTO;1.5;0;0;0
2001;AUTO;1.69;0;0;0
2002;AUTO;1.62;0;0;0
2003;AUTO;1.12;0;0;0
2004;AUTO;3.66;0;0;0
2005;AUTO;1.29;0;0;0
2006;AUTO;1.19;0;0;0
2007;AUTO;2.67;0;0;0
2008;AUTO;2.45;0;0;0
2009;AUTO;1.68;0;0;0
2010;AUTO;16.15;0;0;0
2011;AUTO;2.55;0;0;0
2012;AUTO;1.52;0;0;0
2013;AUTO;1.57;0;0;0
2014;AUTO;2.56;0;0;0
2015;AUTO;1.92;0;0;0
2016;AUTO;2.25;0;0;0
2017;AUTO;1.49;0;0;0
2018;AUTO;8.62;0;0;0
2019;AUTO;4.09;0;0;0
2020;AUTO;1;0;0;0
2021;AUTO;22.73;0;0;0
2022;AUTO;3.52;0;0;0
2023;AUTO;1.7;0;0;0
2024;AUTO;1.35;0;0;0
2025;AUTO;1.69;0;0;0
2026;AUTO;1;0;0;0
2027;AUTO;1.03;0;0;0
2028;AUTO;1.14;0;0;0
2029;AUTO;1.08;0;0;0
2030;AUTO;9.55;0;0;0
2031;AUTO;2.75;0;0;0
2032;AUTO;1.25;0;0;0
2033;AUTO;1.27;0;0;0
2034;AUTO;6.98;0;0;0
2035;AUTO;5.54;0;0;0
2036;AUTO;2.34;0;0;0
2037;AUTO;1.93;0;0;0
2038;AUTO;1.22;0;0;0
2039;AUTO;1;0;0;0
2040;AUTO;6.75;0;0;0
2041;AUTO;1.05;0;0;0
2042;AUTO;1.01;0;0;0
2043;AUTO;1;0;0;0
2044;AUTO;5.28;0;0;0
2045;AUTO;1.39;0;0;0
2046;AUTO;11.6;0;0;0
2047;AUTO;1.4;0;0;0
2048;AUTO;7.11;0;0;0
2049;AUTO;3.68;0;0;0
2050;AUTO;1.78;0;0;0
2051;AUTO;4.85;0;0;0
2052;AUTO;40.17;0;0;0
2053;AUTO;11.23;0;0;0
2054;AUTO;2.74;0;0;0
2055;AUTO;1.05;0;0;0
2056;AUTO;2.02;0;0;0
2057;AUTO;2.09;0;0;0
2058;AUTO;1.18;0;0;0
2059;AUTO;5.26;0;0;0
2060;AUTO;1.13;0;0;0
2061;AUTO;1.05;0;0;0
2062;AUTO;1.65;0;0;0
2063;AUTO;1.75;0;0;0
2064;AUTO;3.31;0;0;0
2065;AUTO;1.18;0;0;0
2066;AUTO;2.2;0;0;0
2067;AUTO;1.27;0;0;0
2068;AUTO;1.58;0;0;0
2069;AUTO;1;0;0;0
2070;AUTO;1.22;0;0;0
2071;AUTO;1.17;0;0;0
2072;AUTO;1.7;0;0;0
2073;AUTO;1.06;0;0;0
2074;AUTO;1;0;0;0
2075;AUTO;9.57;0;0;0
2076;AUTO;13.42;0;0;0
2077;AUTO;1.42;0;0;0
2078;AUTO;1.18;0;0;0
2079;AUTO;1.07;0;0;0
2080;AUTO;1.58;0;0;0
2081;AUTO;1.48;0;0;0
2082;AUTO;1.38;0;0;0
2083;AUTO;2.11;0;0;0
2084;AUTO;1.45;0;0;0
2085;AUTO;1.9;0;0;0
2086;AUTO;1.31;0;0;0
2087;AUTO;6.43;0;0;0
2088;AUTO;1.17;0;0;0
2089;AUTO;1.54;0;0;0
2090;AUTO;1.53;0;0;0
2091;AUTO;1.37;0;0;0
2092;AUTO;1.54;0;0;0
2093;AUTO;1.02;0;0;0
2094;AUTO;2.65;0;0;0
2095;AUTO;1.74;0;0;0
2096;AUTO;1.09;0;0;0
2097;AUTO;9.39;0;0;0
2098;AUTO;1.64;0;0;0
2099;AUTO;4.83;0;0;0
2100;AUTO;186.51;0;0;0
2101;AUTO;3.01;0;0;0
2102;AUTO;9.35;0;0;0
2103;AUTO;1.79;0;0;0
2104;AUTO;1.16;0;0;0
2105;AUTO;18.56;0;0;0
2106;AUTO;6.63;0;0;0
2107;AUTO;2.9;0;0;0
2108;AUTO;2.36;0;0;0
2109;AUTO;1.41;0;0;0
2110;AUTO;1.84;0;0;0
2111;AUTO;2.22;0;0;0
2112;AUTO;1.84;0;0;0
2113;AUTO;1.45;0;0;0
2114;AUTO;1.13;0;0;0
2115;AUTO;3.3;0;0;0
2116;AUTO;3.75;0;0;0
2117;AUTO;4.28;0;0;0
2118;AUTO;1.18;0;0;0
2119;AUTO;1.91;0;0;0
2120;AUTO;1.79;0;0;0
2121;AUTO;2.17;0;0;0
2122;AUTO;3.45;0;0;0
2123;AUTO;1.4;0;0;0
2124;AUTO;4.57;0;0;0
2125;AUTO;4.91;0;0;0
2126;AUTO;43.48;0;0;0
2127;AUTO;1.38;0;0;0
2128;AUTO;1.03;0;0;0
2129;AUTO;1.15;0;0;0
2130;AUTO;15.23;0;0;0
2131;AUTO;1.15;0;0;0
2132;AUTO;1.27;0;0;0
2133;AUTO;3.34;0;0;0
2134;AUTO;2.09;0;0;0
2135;AUTO;1;0;0;0
2136;AUTO;23;0;0;0
2137;AUTO;2.3;0;0;0
2138;AUTO;10.07;0;0;0
2139;AUTO;1.86;0;0;0
2140;AUTO;2.57;0;0;0
2141;AUTO;1.24;0;0;0
2142;AUTO;1.75;0;0;0
2143;AUTO;2.6;0;0;0
2144;AUTO;2.13;0;0;0
2145;AUTO;1.9;0;0;0
2146;AUTO;1.71;0;0;0
2147;AUTO;1.57;0;0;0
2148;AUTO;1.66;0;0;0
2149;AUTO;1.08;0;0;0
2150;AUTO;2.8;0;0;0
2151;AUTO;1.09;0;0;0
2152;AUTO;1.06;0;0;0
2153;AUTO;1.04;0;0;0
2154;AUTO;1.41;0;0;0
2155;AUTO;1.64;0;0;0
2156;AUTO;1.1;0;0;0
2157;AUTO;10.45;0;0;0
2158;AUTO;2.19;0;0;0
2159;AUTO;1.29;0;0;0
2160;AUTO;7.42;0;0;0
2161;AUTO;40.61;0;0;0
2162;AUTO;3.02;0;0;0
2163;AUTO;1.47;0;0;0
2164;AUTO;4.23;0;0;0
2165;AUTO;1;0;0;0
2166;AUTO;1.15;0;0;0
2167;AUTO;1.29;0;0;0
2168;AUTO;1.46;0;0;0
2169;AUTO;1.06;0;0;0
2170;AUTO;1.12;0;0;0
2171;AUTO;1.58;0;0;0
2172;AUTO;1;0;0;0
2173;AUTO;4498.61;0;0;0
2174;AUTO;6.33;0;0;0
2175;AUTO;6.49;0;0;0
2176;AUTO;1.4;0;0;0
2177;AUTO;1.82;0;0;0
2178;AUTO;1.06;0;0;0
2179;AUTO;1.15;0;0;0
2180;AUTO;1.35;0;0;0
2181;AUTO;2.91;0;0;0
2182;AUTO;1.44;0;0;0
2183;AUTO;1.14;0;0;0
2184;AUTO;3.87;0;0;0
2185;AUTO;1.27;0;0;0
2186;AUTO;3.39;0;0;0
2187;AUTO;1.14;0;0;0
2188;AUTO;3.28;0;0;0
2189;AUTO;2.95;0;0;0
2190;AUTO;1.74;0;0;0
2191;AUTO;1.54;0;0;0
2192;AUTO;1;0;0;0
2193;AUTO;3.33;0;0;0
2194;AUTO;13.49;0;0;0
2195;AUTO;1079;0;0;0
2196;AUTO;1.4;0;0;0
2197;AUTO;1.28;0;0;0
2198;AUTO;2.7;0;0;0
2199;AUTO;1.28;0;0;0
2200;AUTO;2.3;0;0;0
2201;AUTO;1.36;0;0;0
2202;AUTO;5.75;0;0;0
2203;AUTO;1.48;0;0;0
2204;AUTO;8.96;0;0;0
2205;AUTO;5.41;0;0;0
2206;AUTO;1.1;0;0;0
2207;AUTO;1.51;0;0;0
2208;AUTO;173.67;0;0;0
2209;AUTO;3.53;0;0;0
2210;AUTO;4.06;0;0;0
2211;AUTO;2.77;0;0;0
2212;AUTO;237.68;0;0;0
2213;AUTO;2.1;0;0;0
2214;AUTO;2.63;0;0;0
2215;AUTO;1.02;0;0;0
2216;AUTO;7.08;0;0;0
2217;AUTO;4.75;0;0;0
2218;AUTO;2.58;0;0;0
2219;AUTO;1.94;0;0;0
2220;AUTO;2.22;0;0;0
2221;AUTO;1.93;0;0;0
2222;AUTO;1.35;0;0;0
2223;AUTO;3.19;0;0;0
2224;AUTO;2.16;0;0;0
2225;AUTO;1.07;0;0;0
2226;AUTO;2.83;0;0;0
2227;AUTO;1.96;0;0;0
2228;AUTO;8.18;0;0;0
2229;AUTO;1.79;0;0;0
2230;AUTO;1.76;0;0;0
2231;AUTO;2.86;0;0;0
2232;AUTO;3.3;0;0;0
2233;AUTO;2.12;0;0;0
2234;AUTO;1.04;0;0;0
2235;AUTO;1.4;0;0;0
2236;AUTO;1.14;0;0;0
2237;AUTO;1.26;0;0;0
2238;AUTO;1.36;0;0;0
2239;AUTO;1.88;0;0;0
2240;AUTO;5.63;0;0;0
2241;AUTO;2.1;0;0;0
2242;AUTO;1.45;0;0;0
2243;AUTO;19.55;0;0;0
2244;AUTO;1.52;0;0;0
2245;AUTO;1.09;0;0;0
2246;AUTO;1.2;0;0;0
2247;AUTO;2.9;0;0;0
2248;AUTO;1.47;0;0;0
2249;AUTO;1;0;0;0
2250;AUTO;1.9;0;0;0
2251;AUTO;4.92;0;0;0
2252;AUTO;13.17;0;0;0
2253;AUTO;7.72;0;0;0
2254;AUTO;1.5;0;0;0
2255;AUTO;1.07;0;0;0
2256;AUTO;1.05;0;0;0
2257;AUTO;2.01;0;0;0
2258;AUTO;1.25;0;0;0
2259;AUTO;4.73;0;0;0
2260;AUTO;3.09;0;0;0
2261;AUTO;1.67;0;0;0
2262;AUTO;1.58;0;0;0
2263;AUTO;1.14;0;0;0
2264;AUTO;3.23;0;0;0
2265;AUTO;1.91;0;0;0
2266;AUTO;2.29;0;0;0
2267;AUTO;2.39;0;0;0
2268;AUTO;14.07;0;0;0
2269;AUTO;1.29;0;0;0
2270;AUTO;1.28;0;0;0
2271;AUTO;1.09;0;0;0
2272;AUTO;3.27;0;0;0
2273;AUTO;3.04;0;0;0
2274;AUTO;2.12;0;0;0
2275;AUTO;2.97;0;0;0
2276;AUTO;1.28;0;0;0
2277;AUTO;4.51;0;0;0
2278;AUTO;35.16;0;0;0
2279;AUTO;1.18;0;0;0
2280;AUTO;3.58;0;0;0
2281;AUTO;2.27;0;0;0
2282;AUTO;1.23;0;0;0
2283;AUTO;1.92;0;0;0
2284;AUTO;2.28;0;0;0
2285;AUTO;4.46;0;0;0
2286;AUTO;1.23;0;0;0
2287;AUTO;1.42;0;0;0
2288;AUTO;5.54;0;0;0
2289;AUTO;1736;0;0;0
2290;AUTO;6.66;0;0;0
2291;AUTO;2.97;0;0;0
2292;AUTO;3.45;0;0;0
2293;AUTO;1.08;0;0;0
2294;AUTO;1;0;0;0
2295;AUTO;1.37;0;0;0
2296;AUTO;4.61;0;0;0
2297;AUTO;10.59;0;0;0
2298;AUTO;1.21;0;0;0
2299;AUTO;1.5;0;0;0
2300;AUTO;2.41;0;0;0
2301;AUTO;1.72;0;0;0
2302;AUTO;16.47;0;0;0
2303;AUTO;104.55;0;0;0
2304;AUTO;2.14;0;0;0
2305;AUTO;3.82;0;0;0
2306;AUTO;1;0;0;0
2307;AUTO;2.08;0;0;0
2308;AUTO;1.58;0;0;0
2309;AUTO;3.16;0;0;0
2310;AUTO;1.5;0;0;0
2311;AUTO;1;0;0;0
2312;AUTO;30.37;0;0;0
2313;AUTO;1.45;0;0;0
2314;AUTO;1.01;0;0;0
2315;AUTO;1.03;0;0;0
2316;AUTO;1.47;0;0;0
2317;AUTO;7.63;0;0;0
2318;AUTO;15.23;0;0;0
2319;AUTO;2.07;0;0;0
2320;AUTO;1.14;0;0;0
2321;AUTO;2.5;0;0;0
2322;AUTO;31.92;0;0;0
2323;AUTO;1.04;0;0;0
2324;AUTO;1.56;0;0;0
2325;AUTO;1.54;0;0;0
2326;AUTO;2.17;0;0;0
2327;AUTO;7.16;0;0;0
2328;AUTO;1.76;0;0;0
2329;AUTO;1;0;0;0
2330;AUTO;1.81;0;0;0
2331;AUTO;27.63;0;0;0
2332;AUTO;1.01;0;0;0
2333;AUTO;1.06;0;0;0
2334;AUTO;1.6;0;0;0
2335;AUTO;4.53;0;0;0
2336;AUTO;1.78;0;0;0
2337;AUTO;1.09;0;0;0
2338;AUTO;1;0;0;0
2339;AUTO;2.77;0;0;0
2340;AUTO;3.48;0;0;0
2341;AUTO;3.66;0;0;0
2342;AUTO;303.5;0;0;0
2343;AUTO;1.01;0;0;0
2344;AUTO;1;0;0;0
2345;AUTO;2.12;0;0;0
2346;AUTO;1.77;0;0;0
2347;AUTO;5.36;0;0;0
2348;AUTO;2.46;0;0;0
2349;AUTO;2.67;0;0;0
2350;AUTO;1.54;0;0;0
2351;AUTO;1.73;0;0;0
2352;AUTO;2.06;0;0;0
2353;AUTO;1.26;0;0;0
2354;AUTO;1.42;0;0;0
2355;AUTO;1.39;0;0;0
2356;AUTO;3.85;0;0;0
2357;AUTO;1.33;0;0;0
2358;AUTO;1.04;0;0;0
2359;AUTO;2.32;0;0;0
2360;AUTO;2.04;0;0;0
2361;AUTO;6.13;0;0;0
2362;AUTO;41.31;0;0;0
2363;AUTO;3.44;0;0;0
2364;AUTO;1.61;0;0;0
2365;AUTO;1.47;0;0;0
2366;AUTO;1.07;0;0;0
2367;AUTO;1.48;0;0;0
2368;AUTO;1.82;0;0;0
2369;AUTO;3.92;0;0;0
2370;AUTO;24.26;0;0;0
2371;AUTO;1.13;0;0;0
2372;AUTO;2.98;0;0;0
2373;AUTO;1.54;0;0;0
2374;AUTO;1.43;0;0;0
2375;AUTO;1.07;0;0;0
2376;AUTO;3.9;0;0;0
2377;AUTO;5.44;0;0;0
2378;AUTO;3.02;0;0;0
2379;AUTO;6.38;0;0;0
2380;AUTO;7.82;0;0;0
2381;AUTO;1.72;0;0;0
2382;AUTO;1.01;0;0;0
2383;AUTO;1.25;0;0;0
2384;AUTO;1.2;0;0;0
2385;AUTO;2.83;0;0;0
2386;AUTO;1.37;0;0;0
2387;AUTO;1.87;0;0;0
2388;AUTO;12.49;0;0;0
2389;AUTO;1;0;0;0
2390;AUTO;1.28;0;0;0
2391;AUTO;1.32;0;0;0
2392;AUTO;1.2;0;0;0
2393;AUTO;1.06;0;0;0
2394;AUTO;1.22;0;0;0
2395;AUTO;1.3;0;0;0
2396;AUTO;1;0;0;0
2397;AUTO;1.03;0;0;0
2398;AUTO;3.93;0;0;0
2399;AUTO;8.45;0;0;0
2400;AUTO;1.28;0;0;0
2401;AUTO;38.49;0;0;0
2402;AUTO;1.12;0;0;0
2403;AUTO;2.59;0;0;0
2404;AUTO;1.66;0;0;0
2405;AUTO;1.29;0;0;0
2406;AUTO;1.18;0;0;0
2407;AUTO;1;0;0;0
2408;AUTO;10.76;0;0;0
2409;AUTO;4.19;0;0;0
2410;AUTO;2.55;0;0;0
2411;AUTO;1.06;0;0;0
2412;AUTO;1.47;0;0;0
2413;AUTO;1.59;0;0;0
2414;AUTO;27.77;0;0;0
2415;AUTO;1.29;0;0;0
2416;AUTO;3.96;0;0;0
2417;AUTO;4.09;0;0;0
2418;AUTO;1.72;0;0;0
2419;AUTO;1.91;0;0;0
2420;AUTO;8.87;0;0;0
2421;AUTO;1.95;0;0;0
2422;AUTO;1;0;0;0
2423;AUTO;11.02;0;0;0
2424;AUTO;1.23;0;0;0
2425;AUTO;1.07;0;0;0
2426;AUTO;5.82;0;0;0
2427;AUTO;1.48;0;0;0
2428;AUTO;1.23;0;0;0
2429;AUTO;2.26;0;0;0
2430;AUTO;1.16;0;0;0
2431;AUTO;23;0;0;0
2432;AUTO;3.85;0;0;0
2433;AUTO;1.01;0;0;0
2434;AUTO;1.82;0;0;0
